DESC (0)|NTACODE (1)|NTANAME (2)|***HOUSEHOLD BY TYPE (3)|TOTAL HOUSEHOLDS (4)|  FAMILY HOUSEHOLDS (FAMILIES) (5)|      WITH OWN CHILDREN UNDER 18 YEARS (6)|    MARRIED-COUPLE FAMILY (7)|      WITH OWN CHILDREN UNDER 18 YEARS (8)|    MALE HOUSEHLDR, NO WIFE PRESENT, FAMILY (9)|      WITH OWN CHILDREN UNDER 18 YEARS (10)|    FEMALE HOUSEHLDR, NO HUSBAND PRESENT, FAMILY (11)|      WITH OWN CHILDREN UNDER 18 YEARS (12)|  NONFAMILY HOUSEHOLDS (13)|    HOUSEHOLDER LIVING ALONE (14)|       65 YEARS AND OVER (15)|  HOUSEHOLDS WITH ONE OR MORE PEOPLE UNDER 18 YEARS (16)|  HOUSEHOLDS WITH ONE OR MORE PEOPLE 65 YEARS AND OVER (17)|  AVERAGE HOUSEHOLD SIZE (18)|  AVERAGE FAMILY SIZE (19)|***RELATIONSHIP (20)|POPULATION IN HOUSEHOLDS (21)|  HOUSEHOLDER (22)|  SPOUSE (23)|  CHILD (24)|  OTHER RELATIVES (25)|  NONRELATIVES (26)|  NONRELATIVES - UNMARRIED PARTNER (27)|***MARITAL STATUS (28)|MALES 15 YEARS AND OVER (29)|  NEVER MARRIED (30)|  NOW MARRIED, EXCEPT SEPARATED (31)|  SEPARATED (32)|  WIDOWED (33)|  DIVORCED (34)|FEMALES 15 YEARS AND OVER (35)|  NEVER MARRIED (36)|  NOW MARRIED, EXCEPT SEPARATED (37)|  SEPARATED (38)|  WIDOWED (39)|  DIVORCED (40)|***GRANDPARENTS (41)|  NUMBER OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS (42)|  RESPONSIBLE FOR GRANDCHILDREN (43)|      LESS THAN 1 YEAR (44)|      1 OR 2 YEARS (45)|      3 OR 4 YEARS (46)|      5 OR MORE YEARS (47)|NUMBER OF GRANDPARENTS RESPONSIBLE FOR OWN GRANDCHILDREN UNDER 18 YEARS (48)|  WHO ARE FEMALE (49)|  WHO ARE MARRIED (50)|***SCHOOL ENROLLMENT (51)|POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL (52)|  NURSERY SCHOOL, PRESCHOOL (53)|  KINDERGARTEN (54)|  ELEMENTARY SCHOOL (GRADES 1-8) (55)|  HIGH SCHOOL (GRADES 9-12) (56)|  COLLEGE OR GRADUATE SCHOOL (57)|***EDUCATIONAL ATTAINMENT (58)|POPULATION 25 YEARS AND OVER (59)|  LESS THAN 9TH GRADE (60)|  9TH TO 12TH GRADE, NO DIPLOMA (61)|  HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY) (62)|  SOME COLLEGE, NO DEGREE (63)|  ASSOCIATE'S DEGREE (64)|  BACHELOR'S DEGREE (65)|  GRADUATE OR PROFESSIONAL DEGREE (66)|  PERCENT HIGH SCHOOL GRADUATE OR HIGHER (67)|  PERCENT BACHELOR'S DEGREE OR HIGHER (68)|***VETERAN STATUS (69)|CIVILIAN POPULATION 18 YEARS AND OVER (70)|  CIVILIAN VETERANS (71)|***RESIDENCE 1 YEAR AGO (72)|POPULATION 1 YEAR AND OVER (73)|  SAME HOUSE (74)|  DIFFERENT HOUSE IN THE U.S. (75)|    SAME COUNTY (76)|    DIFFERENT COUNTY (77)|      SAME STATE (78)|      DIFFERENT STATE (79)|  ABROAD (80)|***PLACE OF BIRTH (81)|TOTAL POPULATION (82)|  NATIVE (83)|    BORN IN UNITED STATES (84)|      STATE OF RESIDENCE (85)|      DIFFERENT STATE (86)|    BORN IN PUERTO RICO, U.S. ISLAND AREAS, OR BORN ABROAD TO AMERICAN PARENT(S) (87)|  FOREIGN BORN (88)|***U.S. CITIZENSHIP STATUS (89)|FOREIGN-BORN POPULATION (90)|  NATURALIZED U.S. CITIZEN (91)|  NOT A U.S. CITIZEN (92)|***YEAR OF ENTRY (93)|POPULATION BORN OUTSIDE THE U.S. (94)|  NATIVE (95)|    ENTERED 2010 OR LATER (96)|    ENTERED BEFORE 2010 (97)|  FOREIGN BORN (98)|    ENTERED 2010 OR LATER (99)|    ENTERED BEFORE 2010 (100)|***WORLD REGION OF BIRTH OF FOREIGN BORN (101)|FOREIGN-BORN POPULATION, EXCLUDING POPULATION BORN AT SEA (102)|  EUROPE (103)|  ASIA (104)|  AFRICA (105)|  OCEANIA (106)|  LATIN AMERICA (107)|  NORTHERN AMERICA (108)|***LANGUAGE SPOKEN AT HOME (109)|POPULATION 5 YEARS AND OVER (110)|  ENGLISH ONLY (111)|  LANGUAGE OTHER THAN ENGLISH (112)|      SPEAK ENGLISH LESS THAN "VERY WELL" (113)|    SPANISH (114)|      SPEAK ENGLISH LESS THAN "VERY WELL" (115)|    OTHER INDO-EUROPEAN LANGUAGES (116)|      SPEAK ENGLISH LESS THAN "VERY WELL" (117)|    ASIAN AND PACIFIC ISLANDER LANGUAGES (118)|      SPEAK ENGLISH LESS THAN "VERY WELL" (119)|    OTHER LANGUAGES (120)|      SPEAK ENGLISH LESS THAN "VERY WELL" (121)|***ANCESTRY (122)|TOTAL POPULATION (123)|  AMERICAN (124)|  ARAB (125)|  CZECH (126)|  DANISH (127)|  DUTCH (128)|  ENGLISH (129)|  FRENCH (EXCEPT BASQUE) (130)|  FRENCH CANADIAN (131)|  GERMAN (132)|  GREEK (133)|  HUNGARIAN (134)|  IRISH (135)|  ITALIAN (136)|  LITHUANIAN (137)|  NORWEGIAN (138)|  POLISH (139)|  PORTUGUESE (140)|  RUSSIAN (141)|  SCOTCH-IRISH (142)|  SCOTTISH (143)|  SLOVAK (144)|  SUBSAHARAN AFRICAN (145)|  SWISS (146)|  UKRAINIAN (147)|  WELSH (148)|  WEST INDIAN (EXCLUDING HISPANIC ORIGIN GROUPS) (149)
DATA|QN07|Hollis|***HOUSEHOLD BY TYPE|6,273|4,873|1,975|2,600|1,109|474|148|1,799|718|1,400|1,169|306|2,558|1,764|3.4|3.8|***RELATIONSHIP|21,115|6,273|2,577|7,203|3,917|1,145|315|***MARITAL STATUS|8,199|4,002|3,242|232|160|563|9,940|3,914|3,259|639|1,020|1,108|***GRANDPARENTS|1,046|161|0|68|11|82|161|133|62|***SCHOOL ENROLLMENT|6,018|318|195|1,781|1,403|2,321|***EDUCATIONAL ATTAINMENT|14,430|1,511|1,234|4,181|3,072|1,189|2,316|927|-|-|***VETERAN STATUS|17,164|585|***RESIDENCE 1 YEAR AGO|21,314|19,689|1,521|1,107|414|212|202|104|***PLACE OF BIRTH|21,520|11,565|11,058|9,228|1,830|507|9,955|***U.S. CITIZENSHIP STATUS|9,955|5,889|4,066|***YEAR OF ENTRY|10,462|507|10|497|9,955|89|9,866|***WORLD REGION OF BIRTH OF FOREIGN BORN|9,955|350|650|599|0|8,351|5|***LANGUAGE SPOKEN AT HOME|20,355|14,891|5,464|2,375|1,958|947|2,525|1,063|561|237|420|128|***ANCESTRY|21,520|917|12|0|0|30|217|67|11|238|73|0|171|158|0|0|56|10|8|2|13|0|1,034|0|1|0|7,113
DATA|QN08|St. Albans|***HOUSEHOLD BY TYPE|15,308|11,777|4,999|5,698|2,764|1,121|424|4,958|1,811|3,531|2,964|1,225|6,530|5,059|3.3|3.8|***RELATIONSHIP|50,465|15,308|5,694|16,804|9,960|2,699|765|***MARITAL STATUS|18,310|8,098|7,277|934|569|1,432|23,264|9,945|6,896|1,074|2,544|2,805|***GRANDPARENTS|2,396|641|92|111|192|246|641|493|335|***SCHOOL ENROLLMENT|14,420|910|647|5,462|3,055|4,346|***EDUCATIONAL ATTAINMENT|34,170|1,838|2,870|10,402|7,845|3,401|5,236|2,578|-|-|***VETERAN STATUS|39,442|2,468|***RESIDENCE 1 YEAR AGO|50,763|46,778|3,730|2,589|1,141|912|229|255|***PLACE OF BIRTH|51,098|32,985|32,482|26,605|5,877|503|18,113|***U.S. CITIZENSHIP STATUS|18,113|11,123|6,990|***YEAR OF ENTRY|18,616|503|32|471|18,113|487|17,626|***WORLD REGION OF BIRTH OF FOREIGN BORN|18,113|216|463|909|0|16,465|60|***LANGUAGE SPOKEN AT HOME|48,184|41,228|6,956|2,140|2,581|1,005|3,068|820|507|131|800|184|***ANCESTRY|51,098|4,981|65|6|0|9|337|160|11|135|4|7|194|272|0|0|68|47|14|5|13|0|1,936|15|9|0|17,208
DATA|QN61|Jamaica|***HOUSEHOLD BY TYPE|15,700|11,419|5,744|6,996|3,854|1,600|523|2,823|1,367|4,281|3,504|1,150|6,642|3,881|3.2|3.7|***RELATIONSHIP|49,620|15,700|6,967|16,005|8,020|2,928|713|***MARITAL STATUS|19,409|8,121|9,172|523|403|1,190|21,269|7,955|8,763|991|1,899|1,661|***GRANDPARENTS|1,907|535|55|160|56|264|535|390|359|***SCHOOL ENROLLMENT|12,985|787|740|5,265|2,703|3,490|***EDUCATIONAL ATTAINMENT|34,111|7,003|4,591|9,469|4,216|2,728|4,108|1,996|-|-|***VETERAN STATUS|38,784|787|***RESIDENCE 1 YEAR AGO|50,269|44,385|5,064|3,888|1,176|816|360|820|***PLACE OF BIRTH|50,922|19,998|18,934|17,301|1,633|1,064|30,924|***U.S. CITIZENSHIP STATUS|30,924|15,402|15,522|***YEAR OF ENTRY|31,988|1,064|13|1,051|30,924|1,183|29,741|***WORLD REGION OF BIRTH OF FOREIGN BORN|30,924|716|7,412|844|10|21,882|60|***LANGUAGE SPOKEN AT HOME|47,123|19,548|27,575|16,841|16,050|10,416|9,231|5,416|1,915|876|379|133|***ANCESTRY|50,922|1,772|68|0|0|0|92|60|0|42|127|18|222|258|16|0|60|490|50|9|15|16|1,345|0|0|0|4,386
DATA|QN76|Baisley Park|***HOUSEHOLD BY TYPE|10,364|8,040|3,542|3,673|1,684|893|410|3,474|1,448|2,324|1,889|719|4,574|2,858|3.3|3.7|***RELATIONSHIP|34,083|10,364|3,641|12,121|5,940|2,017|532|***MARITAL STATUS|12,377|5,986|4,897|480|299|715|15,217|6,424|4,700|993|1,487|1,613|***GRANDPARENTS|1,771|715|85|195|140|295|715|536|509|***SCHOOL ENROLLMENT|10,200|562|463|3,835|2,939|2,401|***EDUCATIONAL ATTAINMENT|21,697|1,681|2,392|7,582|4,776|1,547|2,610|1,109|-|-|***VETERAN STATUS|25,548|952|***RESIDENCE 1 YEAR AGO|34,005|30,826|2,773|1,750|1,023|773|250|406|***PLACE OF BIRTH|34,293|22,474|22,028|18,023|4,005|446|11,819|***U.S. CITIZENSHIP STATUS|11,819|6,468|5,351|***YEAR OF ENTRY|12,265|446|37|409|11,819|460|11,359|***WORLD REGION OF BIRTH OF FOREIGN BORN|11,819|109|774|1,025|0|9,900|11|***LANGUAGE SPOKEN AT HOME|32,200|26,318|5,882|2,185|2,994|933|1,757|920|462|161|669|171|***ANCESTRY|34,293|507|5|11|0|0|112|116|14|36|0|0|134|311|0|0|4|11|3|67|0|0|1,779|0|0|0|7,710
DATA|QN03|Springfield Gardens South-Brookville|***HOUSEHOLD BY TYPE|5,553|4,406|2,113|2,239|1,121|372|168|1,795|824|1,147|947|257|2,576|1,351|3.4|3.8|***RELATIONSHIP|18,733|5,553|2,271|7,271|2,661|977|342|***MARITAL STATUS|6,904|3,188|2,837|303|144|432|8,742|3,811|2,818|350|738|1,025|***GRANDPARENTS|837|110|28|18|24|40|110|78|54|***SCHOOL ENROLLMENT|5,977|374|418|2,482|1,025|1,678|***EDUCATIONAL ATTAINMENT|12,606|427|1,311|3,577|3,100|1,177|1,875|1,139|-|-|***VETERAN STATUS|14,849|524|***RESIDENCE 1 YEAR AGO|19,608|17,331|2,194|1,037|1,157|1,003|154|83|***PLACE OF BIRTH|19,901|12,298|11,935|9,858|2,077|363|7,603|***U.S. CITIZENSHIP STATUS|7,603|4,482|3,121|***YEAR OF ENTRY|7,966|363|11|352|7,603|51|7,552|***WORLD REGION OF BIRTH OF FOREIGN BORN|7,603|78|217|523|0|6,785|0|***LANGUAGE SPOKEN AT HOME|18,588|15,072|3,516|1,229|1,078|361|1,835|644|164|122|439|102|***ANCESTRY|19,901|303|0|0|0|28|135|0|0|91|0|0|85|104|0|0|1|46|0|0|59|0|838|0|0|14|7,308
DATA|QN05|Rosedale|***HOUSEHOLD BY TYPE|7,896|6,540|3,228|3,446|1,746|454|267|2,640|1,215|1,356|1,173|302|4,107|1,860|3.6|3.9|***RELATIONSHIP|28,165|7,896|3,450|10,376|5,024|1,419|637|***MARITAL STATUS|9,282|4,023|4,252|243|197|567|12,678|5,431|4,199|667|1,051|1,330|***GRANDPARENTS|1,711|548|128|118|131|171|548|426|386|***SCHOOL ENROLLMENT|9,658|573|656|3,247|1,895|3,287|***EDUCATIONAL ATTAINMENT|17,555|1,003|1,023|4,417|4,181|1,662|3,623|1,646|-|-|***VETERAN STATUS|20,505|652|***RESIDENCE 1 YEAR AGO|27,763|25,084|2,408|1,455|953|737|216|271|***PLACE OF BIRTH|28,201|15,924|15,512|14,302|1,210|412|12,277|***U.S. CITIZENSHIP STATUS|12,277|8,578|3,699|***YEAR OF ENTRY|12,689|412|22|390|12,277|161|12,116|***WORLD REGION OF BIRTH OF FOREIGN BORN|12,277|132|711|931|0|10,484|19|***LANGUAGE SPOKEN AT HOME|26,114|18,465|7,649|1,590|1,556|266|4,503|1,088|561|107|1,029|129|***ANCESTRY|28,201|578|25|0|0|33|137|48|9|264|34|10|271|481|0|0|146|111|47|0|73|2|1,682|0|40|17|11,645
DATA|QN33|Cambria Heights|***HOUSEHOLD BY TYPE|6,337|5,099|1,699|2,908|1,169|516|69|1,675|461|1,238|1,099|598|2,272|2,611|3.2|3.5|***RELATIONSHIP|20,201|6,337|2,914|6,242|3,826|882|158|***MARITAL STATUS|7,987|3,309|3,655|307|277|439|9,623|3,264|3,661|283|1,142|1,273|***GRANDPARENTS|827|202|23|75|13|91|202|133|126|***SCHOOL ENROLLMENT|5,369|273|144|1,451|1,178|2,323|***EDUCATIONAL ATTAINMENT|14,536|696|1,243|4,053|3,104|1,291|2,498|1,651|-|-|***VETERAN STATUS|16,640|1,055|***RESIDENCE 1 YEAR AGO|20,024|18,814|1,007|503|504|354|150|203|***PLACE OF BIRTH|20,212|11,989|11,615|9,589|2,026|374|8,223|***U.S. CITIZENSHIP STATUS|8,223|5,924|2,299|***YEAR OF ENTRY|8,597|374|5|369|8,223|252|7,971|***WORLD REGION OF BIRTH OF FOREIGN BORN|8,223|227|319|376|0|7,220|81|***LANGUAGE SPOKEN AT HOME|19,316|14,995|4,321|1,709|804|223|2,955|1,249|368|224|194|13|***ANCESTRY|20,212|399|12|0|5|17|102|16|0|72|2|0|108|127|0|0|11|0|0|0|40|0|774|0|0|0|8,356
DATA|QN34|Queens Village|***HOUSEHOLD BY TYPE|16,048|13,364|5,586|8,689|3,958|1,245|364|3,430|1,264|2,684|2,186|758|7,031|4,787|3.6|3.9|***RELATIONSHIP|57,295|16,048|8,639|19,901|9,949|2,758|591|***MARITAL STATUS|22,944|9,041|11,126|598|560|1,619|25,095|8,977|10,814|829|2,176|2,299|***GRANDPARENTS|2,748|631|148|179|120|184|631|472|384|***SCHOOL ENROLLMENT|16,093|712|669|5,345|3,912|5,455|***EDUCATIONAL ATTAINMENT|39,000|2,998|3,709|12,177|7,678|3,199|6,661|2,578|-|-|***VETERAN STATUS|45,302|1,524|***RESIDENCE 1 YEAR AGO|56,980|51,794|4,693|3,095|1,598|1,209|389|493|***PLACE OF BIRTH|57,549|28,095|27,077|24,221|2,856|1,018|29,454|***U.S. CITIZENSHIP STATUS|29,454|18,850|10,604|***YEAR OF ENTRY|30,472|1,018|45|973|29,454|719|28,735|***WORLD REGION OF BIRTH OF FOREIGN BORN|29,454|544|5,389|658|18|22,808|37|***LANGUAGE SPOKEN AT HOME|54,575|30,928|23,647|8,818|8,421|3,181|11,641|4,438|2,799|1,073|786|126|***ANCESTRY|57,549|1,601|208|12|10|29|193|346|26|606|187|22|796|1,141|10|34|245|545|62|10|18|4|2,074|14|21|18|16,607
DATA|QN43|Bellerose|***HOUSEHOLD BY TYPE|8,110|6,319|3,055|4,942|2,582|375|63|1,002|410|1,791|1,524|645|3,341|2,338|3.1|3.6|***RELATIONSHIP|25,296|8,110|4,995|8,651|2,901|639|378|***MARITAL STATUS|10,586|3,654|5,841|117|358|616|10,714|2,835|5,826|217|1,106|730|***GRANDPARENTS|831|149|8|55|11|75|149|69|107|***SCHOOL ENROLLMENT|7,115|337|267|2,503|1,653|2,355|***EDUCATIONAL ATTAINMENT|17,989|911|1,046|5,027|2,844|1,372|4,324|2,465|-|-|***VETERAN STATUS|20,065|1,067|***RESIDENCE 1 YEAR AGO|25,665|23,167|2,356|1,502|854|382|472|142|***PLACE OF BIRTH|25,964|16,137|15,636|14,859|777|501|9,827|***U.S. CITIZENSHIP STATUS|9,827|6,670|3,157|***YEAR OF ENTRY|10,328|501|0|501|9,827|158|9,669|***WORLD REGION OF BIRTH OF FOREIGN BORN|9,827|517|6,857|75|0|2,378|0|***LANGUAGE SPOKEN AT HOME|24,358|12,128|12,230|4,746|2,824|983|6,559|2,612|2,775|1,145|72|6|***ANCESTRY|25,964|575|231|71|9|76|253|242|27|2,322|276|35|3,202|2,829|29|36|518|181|612|68|138|27|15|0|163|24|905
DATA|QN44|Glen Oaks-Floral Park-New Hyde Park|***HOUSEHOLD BY TYPE|9,167|5,358|1,872|4,341|1,586|301|31|716|255|3,809|3,634|2,024|2,085|3,943|2.4|3.3|***RELATIONSHIP|21,983|9,167|4,375|5,825|2,247|369|166|***MARITAL STATUS|8,680|2,695|4,949|137|424|475|10,695|2,643|5,047|284|1,972|749|***GRANDPARENTS|527|69|0|9|0|60|69|69|57|***SCHOOL ENROLLMENT|4,607|307|268|1,501|925|1,606|***EDUCATIONAL ATTAINMENT|17,376|790|889|4,066|2,587|1,216|4,527|3,301|-|-|***VETERAN STATUS|18,756|1,183|***RESIDENCE 1 YEAR AGO|22,208|20,762|1,387|819|568|470|98|59|***PLACE OF BIRTH|22,427|14,969|14,728|13,593|1,135|241|7,458|***U.S. CITIZENSHIP STATUS|7,458|5,413|2,045|***YEAR OF ENTRY|7,699|241|0|241|7,458|54|7,404|***WORLD REGION OF BIRTH OF FOREIGN BORN|7,458|919|5,404|26|0|1,076|33|***LANGUAGE SPOKEN AT HOME|21,423|12,702|8,721|3,227|1,131|337|4,505|1,767|2,700|1,056|385|67|***ANCESTRY|22,427|725|40|33|0|65|445|190|10|1,766|360|154|2,201|3,933|64|12|971|76|1,148|65|150|0|113|25|150|40|398
DATA|QN66|Laurelton|***HOUSEHOLD BY TYPE|7,891|6,227|2,122|3,526|1,135|415|122|2,286|865|1,664|1,433|603|2,919|2,786|3.2|3.6|***RELATIONSHIP|25,112|7,891|3,538|8,065|4,739|879|343|***MARITAL STATUS|8,795|3,501|4,104|216|334|640|11,979|4,376|4,299|563|1,069|1,672|***GRANDPARENTS|1,194|467|103|71|118|175|467|298|301|***SCHOOL ENROLLMENT|7,485|365|322|2,748|1,358|2,692|***EDUCATIONAL ATTAINMENT|17,394|834|1,805|4,511|3,797|1,827|2,880|1,740|-|-|***VETERAN STATUS|19,594|1,209|***RESIDENCE 1 YEAR AGO|24,945|22,481|2,272|1,161|1,111|799|312|192|***PLACE OF BIRTH|25,141|16,093|15,848|13,188|2,660|245|9,048|***U.S. CITIZENSHIP STATUS|9,048|6,363|2,685|***YEAR OF ENTRY|9,293|245|0|245|9,048|231|8,817|***WORLD REGION OF BIRTH OF FOREIGN BORN|9,048|69|205|649|0|8,089|36|***LANGUAGE SPOKEN AT HOME|24,017|20,254|3,763|933|592|56|2,277|748|96|51|798|78|***ANCESTRY|25,141|652|110|0|22|28|35|79|9|74|6|6|76|123|0|39|21|0|30|100|7|0|1,763|0|0|7|8,912
DATA|QN10|Breezy Point-Belle Harbor-Rockaway Park-Broad Channel|***HOUSEHOLD BY TYPE|11,319|7,368|3,238|5,746|2,615|442|140|1,180|483|3,951|3,554|1,223|3,442|3,467|2.5|3.2|***RELATIONSHIP|28,049|11,319|5,766|8,758|1,379|827|462|***MARITAL STATUS|11,557|4,104|6,097|131|388|837|12,630|3,210|6,226|322|1,541|1,331|***GRANDPARENTS|325|62|0|6|25|31|62|49|56|***SCHOOL ENROLLMENT|7,022|544|361|3,090|1,465|1,562|***EDUCATIONAL ATTAINMENT|21,324|947|1,516|5,551|3,981|1,713|4,209|3,407|-|-|***VETERAN STATUS|23,120|1,709|***RESIDENCE 1 YEAR AGO|29,251|27,179|1,920|1,227|693|587|106|152|***PLACE OF BIRTH|29,543|25,740|25,380|23,885|1,495|360|3,803|***U.S. CITIZENSHIP STATUS|3,803|2,283|1,520|***YEAR OF ENTRY|4,163|360|0|360|3,803|67|3,736|***WORLD REGION OF BIRTH OF FOREIGN BORN|3,803|1,591|513|189|20|1,476|14|***LANGUAGE SPOKEN AT HOME|28,008|23,227|4,781|1,920|2,234|859|1,827|837|416|150|304|74|***ANCESTRY|29,543|1,459|351|120|20|99|618|346|49|3,122|320|264|10,842|5,213|118|318|1,494|0|1,057|65|105|1|209|22|468|0|369
DATA|QN12|Hammels-Arverne-Edgemere|***HOUSEHOLD BY TYPE|12,157|8,296|4,485|3,342|1,516|727|303|4,227|2,666|3,861|3,559|994|5,250|2,443|2.8|3.5|***RELATIONSHIP|33,941|12,157|3,343|13,387|3,811|1,243|690|***MARITAL STATUS|11,906|6,188|4,141|321|258|998|15,199|6,911|3,962|1,080|1,605|1,641|***GRANDPARENTS|1,163|522|87|245|70|120|522|404|345|***SCHOOL ENROLLMENT|11,106|571|714|4,546|2,871|2,404|***EDUCATIONAL ATTAINMENT|21,427|1,769|3,687|7,128|4,067|1,233|2,455|1,088|-|-|***VETERAN STATUS|24,984|1,358|***RESIDENCE 1 YEAR AGO|34,952|31,278|3,462|2,319|1,143|989|154|212|***PLACE OF BIRTH|35,500|26,855|25,794|22,417|3,377|1,061|8,645|***U.S. CITIZENSHIP STATUS|8,645|5,280|3,365|***YEAR OF ENTRY|9,706|1,061|22|1,039|8,645|218|8,427|***WORLD REGION OF BIRTH OF FOREIGN BORN|8,645|997|809|1,030|0|5,805|4|***LANGUAGE SPOKEN AT HOME|32,744|23,327|9,417|4,348|6,372|3,131|1,790|751|525|229|730|237|***ANCESTRY|35,500|1,349|17|11|0|46|221|151|16|473|63|54|1,290|808|0|54|691|57|310|30|54|0|1,322|24|74|0|2,817
DATA|QN15|Far Rockaway-Bayswater|***HOUSEHOLD BY TYPE|16,060|10,411|5,232|5,626|2,879|661|304|4,124|2,049|5,649|4,935|2,009|6,377|4,493|3.0|3.9|***RELATIONSHIP|47,988|16,060|5,612|18,765|5,702|1,849|850|***MARITAL STATUS|17,080|8,296|6,812|608|445|919|20,811|8,359|6,633|1,305|2,356|2,158|***GRANDPARENTS|1,328|445|37|0|196|212|445|272|288|***SCHOOL ENROLLMENT|14,653|1,303|893|5,947|3,238|3,272|***EDUCATIONAL ATTAINMENT|30,210|3,923|3,743|8,432|5,222|1,868|4,291|2,731|-|-|***VETERAN STATUS|35,835|1,384|***RESIDENCE 1 YEAR AGO|49,345|43,390|5,323|3,610|1,713|1,329|384|632|***PLACE OF BIRTH|50,294|33,148|31,512|27,824|3,688|1,636|17,146|***U.S. CITIZENSHIP STATUS|17,146|9,015|8,131|***YEAR OF ENTRY|18,782|1,636|79|1,557|17,146|818|16,328|***WORLD REGION OF BIRTH OF FOREIGN BORN|17,146|2,067|1,044|788|27|13,166|54|***LANGUAGE SPOKEN AT HOME|45,328|29,939|15,389|8,668|9,553|5,739|3,401|2,168|470|277|1,965|484|***ANCESTRY|50,294|2,001|318|51|0|24|249|183|182|557|59|481|556|942|124|0|1,583|10|1,810|0|33|0|1,710|16|215|7|6,283
DATA|SI07|Westerleigh|***HOUSEHOLD BY TYPE|9,083|6,524|2,949|5,224|2,379|450|185|850|385|2,559|2,150|1,019|3,119|2,842|2.7|3.2|***RELATIONSHIP|24,111|9,083|5,184|7,707|1,332|805|446|***MARITAL STATUS|9,522|3,077|5,574|100|354|417|10,348|2,451|5,494|276|1,363|764|***GRANDPARENTS|346|29|11|0|10|8|29|19|29|***SCHOOL ENROLLMENT|5,965|584|240|2,224|1,273|1,644|***EDUCATIONAL ATTAINMENT|17,081|458|1,058|5,685|3,446|1,015|3,358|2,061|-|-|***VETERAN STATUS|19,023|1,551|***RESIDENCE 1 YEAR AGO|24,014|22,397|1,549|881|668|242|426|68|***PLACE OF BIRTH|24,202|20,686|20,421|19,040|1,381|265|3,516|***U.S. CITIZENSHIP STATUS|3,516|2,451|1,065|***YEAR OF ENTRY|3,781|265|0|265|3,516|38|3,478|***WORLD REGION OF BIRTH OF FOREIGN BORN|3,516|1,305|1,502|123|0|541|45|***LANGUAGE SPOKEN AT HOME|22,752|17,670|5,082|1,264|1,361|357|2,793|649|751|205|177|53|***ANCESTRY|24,202|715|206|74|53|117|804|183|27|2,764|274|63|6,100|8,457|38|666|1,386|84|632|40|119|87|27|15|22|43|275
DATA|SI08|Grymes Hill-Clifton-Fox Hills|***HOUSEHOLD BY TYPE|7,941|5,298|2,906|3,187|1,699|275|62|1,836|1,145|2,643|2,140|487|3,262|1,562|2.7|3.4|***RELATIONSHIP|21,747|7,941|3,141|7,428|2,272|965|278|***MARITAL STATUS|7,953|3,568|3,544|201|141|499|10,647|4,883|3,573|480|968|743|***GRANDPARENTS|865|101|0|13|50|38|101|100|13|***SCHOOL ENROLLMENT|8,402|415|311|2,592|1,331|3,753|***EDUCATIONAL ATTAINMENT|13,649|1,731|1,403|3,667|2,380|1,090|2,068|1,310|-|-|***VETERAN STATUS|17,789|482|***RESIDENCE 1 YEAR AGO|23,432|21,276|2,101|751|1,350|891|459|55|***PLACE OF BIRTH|23,858|16,806|16,144|13,693|2,451|662|7,052|***U.S. CITIZENSHIP STATUS|7,052|3,313|3,739|***YEAR OF ENTRY|7,714|662|0|662|7,052|65|6,987|***WORLD REGION OF BIRTH OF FOREIGN BORN|7,052|698|1,951|1,939|0|2,464|0|***LANGUAGE SPOKEN AT HOME|22,020|13,857|8,163|3,396|4,173|1,252|1,595|558|1,847|1,290|548|296|***ANCESTRY|23,858|490|210|56|13|3|370|131|111|880|124|5|1,811|1,861|6|127|583|77|195|44|70|0|2,493|20|52|38|1,001
DATA|SI12|Mariner's Harbor-Arlington-Port Ivory-Graniteville|***HOUSEHOLD BY TYPE|10,025|7,920|4,523|4,542|2,440|734|408|2,644|1,675|2,105|1,748|683|4,966|1,917|3.0|3.4|***RELATIONSHIP|30,267|10,025|4,479|11,921|2,399|1,443|755|***MARITAL STATUS|10,923|4,725|5,129|239|282|548|12,837|5,198|5,067|477|891|1,204|***GRANDPARENTS|820|268|73|87|23|85|268|188|209|***SCHOOL ENROLLMENT|9,793|343|407|3,585|2,374|3,084|***EDUCATIONAL ATTAINMENT|18,472|1,354|1,887|6,685|3,217|1,588|2,408|1,333|-|-|***VETERAN STATUS|21,987|1,038|***RESIDENCE 1 YEAR AGO|29,909|27,256|2,605|1,788|817|723|94|48|***PLACE OF BIRTH|30,473|22,742|21,244|19,508|1,736|1,498|7,731|***U.S. CITIZENSHIP STATUS|7,731|4,314|3,417|***YEAR OF ENTRY|9,229|1,498|4|1,494|7,731|67|7,664|***WORLD REGION OF BIRTH OF FOREIGN BORN|7,731|704|1,680|1,259|0|4,088|0|***LANGUAGE SPOKEN AT HOME|28,243|16,513|11,730|3,708|7,658|2,533|1,864|386|1,145|588|1,063|201|***ANCESTRY|30,473|2,017|364|23|12|29|155|80|26|635|182|12|1,841|3,712|6|136|409|18|272|17|91|0|1,781|0|6|0|1,244
