DESC (0)|NTACODE (1)|NTANAME (2)|***EMPLOYMENT STATUS (3)|POPULATION 16 YEARS AND OVER (4)|   IN LABOR FORCE (5)|       CIVILIAN LABOR FORCE (6)|          EMPLOYED (7)|          UNEMPLOYED (8)|       ARMED FORCES (9)|   NOT IN LABOR FORCE (10)|CIVILIAN LABOR FORCE (11)|   UNEMPLOYMENT RATE (12)|FEMALES 16 YEARS AND OVER (13)|   IN LABOR FORCE (14)|      CIVILIAN LABOR FORCE (15)|        EMPLOYED (16)|OWN CHILDREN UNDER 6 YEARS (17)|      ALL PARENTS IN FAMILY IN LABOR FORCE (18)|OWN CHILDREN 6 TO 17 YEARS (19)|      ALL PARENTS IN FAMILY IN LABOR FORCE (20)|***OCCUPATION (21)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (22)|   MANAGEMENT, BUSINESS, SCIENCE, AND ARTS OCCUPATIONS (23)|   SERVICE OCCUPATIONS (24)|   SALES AND OFFICE OCCUPATIONS (25)|   NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE OCCUPATIONS (26)|   PRODUCTION, TRANSPORTATION, AND MATERIAL MOVING OCCUPATIONS (27)|***INDUSTRY (28)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (29)|   AGRICULTURE, FORESTRY, FISHING, HUNTING, AND MINING (30)|   CONSTRUCTION (31)|   MANUFACTURING (32)|   WHOLESALE TRADE (33)|   RETAIL TRADE (34)|   TRANSPORTATION AND WAREHOUSING, AND UTILITIES (35)|   INFORMATION (36)|   FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING (37)|   PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES (38)|   EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE (39)|   ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES (40)|   OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION (41)|   PUBLIC ADMINISTRATION (42)|***CLASS OF WORKER (43)|CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (44)|   PRIVATE WAGE AND SALARY WORKERS (45)|   GOVERNMENT WORKERS (46)|   SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS (47)|   UNPAID FAMILY WORKERS (48)|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS) (49)|TOTAL HOUSEHOLDS (50)|   LESS THAN $10,000 (51)|   $10,000 TO $14,999 (52)|   $15,000 TO $24,999 (53)|   $25,000 TO $34,999 (54)|   $35,000 TO $49,999 (55)|   $50,000 TO $74,999 (56)|   $75,000 TO $99,999 (57)|   $100,000 TO $149,999 (58)|   $150,000 TO $199,999 (59)|   $200,000 OR MORE (60)|   WITH EARNINGS (61)|   WITH SOCIAL SECURITY (62)|   WITH RETIREMENT INCOME (63)|   WITH SUPPLEMENTAL SECURITY INCOME (64)|   WITH CASH PUBLIC ASSISTANCE INCOME (65)|   WITH FOOD STAMP/SNAP BNFTS IN THE PAST 12 MO (66)|FAMILIES (67)|   LESS THAN $10,000 (68)|   $10,000 TO $14,999 (69)|   $15,000 TO $24,999 (70)|   $25,000 TO $34,999 (71)|   $35,000 TO $49,999 (72)|   $50,000 TO $74,999 (73)|   $75,000 TO $99,999 (74)|   $100,000 TO $149,999 (75)|   $150,000 TO $199,999 (76)|   $200,000 OR MORE (77)|NONFAMILY HOUSEHOLDS (78)|***HEALTH INSURANCE COVERAGE (79)|CIVILIAN NONINSTITUTIONALIZED POPULATION (80)|   WITH HEALTH INSURANCE COVERAGE (81)|      WITH PRIVATE HEALTH INSURANCE (82)|      WITH PUBLIC COVERAGE (83)|   NO HEALTH INSURANCE COVERAGE (84)|CIVILIAN NONINSTITUTIONALIZED POPULATION UNDER 18 YEARS (85)|   NO HEALTH INSURANCE COVERAGE (86)|CIVILIAN NONINSTITUTIONALIZED POPULATION 18 TO 64 YEARS (87)|   IN LABOR FORCE: (88)|      EMPLOYED: (89)|         WITH HEALTH INSURANCE COVERAGE (90)|            WITH PRIVATE HEALTH INSURANCE (91)|            WITH PUBLIC COVERAGE (92)|         NO HEALTH INSURANCE COVERAGE (93)|      UNEMPLOYED: (94)|         WITH HEALTH INSURANCE COVERAGE (95)|           WITH PRIVATE HEALTH INSURANCE (96)|           WITH PUBLIC COVERAGE (97)|         NO HEALTH INSURANCE COVERAGE (98)|    NOT IN LABOR FORCE: (99)|        WITH HEALTH INSURANCE COVERAGE (100)|          WITH PRIVATE HEALTH INSURANCE (101)|          WITH PUBLIC COVERAGE (102)|        NO HEALTH INSURANCE COVERAGE (103)
DATA|QN41|Fresh Meadows-Utopia|***EMPLOYMENT STATUS|14,508|9,101|9,101|8,232|869|0|5,407|9,101||7,763|4,325|4,325|3,783|1,462|694|2,621|1,758|***OCCUPATION|8,232|3,479|1,232|2,458|364|699|***INDUSTRY|8,232|17|300|377|403|871|599|409|811|950|1,802|661|602|430|***CLASS OF WORKER|8,232|6,729|1,063|422|18|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,582|413|235|524|581|952|942|1,068|1,010|446|411|5,104|1,819|1,374|109|213|428|4,527|137|150|273|305|636|585|842|780|431|388|2,055|***HEALTH INSURANCE COVERAGE|18,177|15,585|11,425|5,703|2,592|4,084|151|11,508|8,664|7,848|6,292|5,645|812|1,556|816|600|310|290|216|2,844|2,256|1,590|729|588
DATA|QN53|Woodhaven|***EMPLOYMENT STATUS|46,216|31,137|31,079|26,991|4,088|58|15,079|31,079||24,067|14,643|14,643|12,549|5,338|3,394|9,693|6,797|***OCCUPATION|26,991|6,880|7,137|6,830|2,640|3,504|***INDUSTRY|26,991|40|2,017|1,311|678|2,689|2,439|498|2,128|2,758|6,565|3,187|1,695|986|***CLASS OF WORKER|26,991|21,671|3,825|1,422|73|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|17,140|1,047|677|1,824|1,536|2,546|3,214|2,339|2,231|1,104|622|14,770|3,728|1,917|1,129|497|3,264|13,620|742|446|1,253|1,064|2,030|2,670|2,057|1,798|1,002|558|3,520|***HEALTH INSURANCE COVERAGE|59,487|50,094|30,942|22,199|9,393|15,367|552|39,091|29,987|26,157|20,736|16,660|4,423|5,421|3,830|2,398|1,233|1,207|1,432|9,104|7,255|3,453|4,046|1,849
DATA|QN54|Richmond Hill|***EMPLOYMENT STATUS|51,290|34,125|34,091|30,611|3,480|34|17,165|34,091||25,684|14,669|14,669|13,158|4,529|2,556|10,795|6,867|***OCCUPATION|30,611|6,382|8,100|8,627|3,286|4,216|***INDUSTRY|30,611|24|2,601|1,517|808|4,290|3,436|426|2,391|2,798|6,387|2,810|2,004|1,119|***CLASS OF WORKER|30,611|24,120|3,861|2,588|42|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|17,535|1,010|731|1,697|1,834|2,295|3,573|2,556|2,367|985|487|15,682|3,560|1,344|1,031|668|2,904|14,549|763|443|1,363|1,529|1,887|2,879|2,199|2,119|916|451|2,986|***HEALTH INSURANCE COVERAGE|64,906|52,614|29,552|26,044|12,292|16,040|601|43,743|32,989|29,762|22,433|17,202|5,726|7,329|3,227|1,888|727|1,204|1,339|10,754|7,880|3,194|5,032|2,874
DATA|QN60|Kew Gardens|***EMPLOYMENT STATUS|19,531|13,253|13,253|12,097|1,156|0|6,278|13,253||10,095|6,229|6,229|5,687|1,496|1,006|2,115|1,328|***OCCUPATION|12,097|5,440|2,141|2,766|691|1,059|***INDUSTRY|12,097|13|649|449|105|988|1,045|304|1,256|1,857|3,407|665|684|675|***CLASS OF WORKER|12,097|8,940|2,308|835|14|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,997|442|399|914|717|1,395|2,288|1,271|1,461|787|323|8,022|2,255|1,260|378|338|1,102|5,445|115|182|449|365|770|1,023|796|918|558|269|4,552|***HEALTH INSURANCE COVERAGE|22,830|19,934|14,804|6,919|2,896|3,687|207|15,981|12,572|11,450|9,882|8,883|1,142|1,568|1,122|778|422|371|344|3,409|2,639|1,556|1,184|770
DATA|QN55|South Ozone Park|***EMPLOYMENT STATUS|64,579|42,195|42,184|37,784|4,400|11|22,384|42,184||33,492|19,865|19,854|18,002|5,197|2,915|11,922|8,090|***OCCUPATION|37,784|7,859|9,921|10,877|4,105|5,022|***INDUSTRY|37,784|21|2,465|2,152|1,124|4,859|4,657|613|2,911|3,529|8,977|2,662|2,490|1,324|***CLASS OF WORKER|37,784|30,579|4,812|2,333|60|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|22,031|1,101|803|2,321|2,490|2,785|4,141|3,074|3,253|1,189|874|19,367|5,206|2,364|1,552|728|3,208|18,347|765|535|1,554|2,100|2,552|3,470|2,595|2,951|1,044|781|3,684|***HEALTH INSURANCE COVERAGE|80,014|63,939|38,422|29,585|16,075|17,822|1,247|54,305|40,825|36,536|28,031|22,464|6,144|8,505|4,289|2,253|910|1,455|2,036|13,480|9,448|4,313|5,502|4,032
DATA|QN56|Ozone Park|***EMPLOYMENT STATUS|17,323|11,265|11,265|10,074|1,191|0|6,058|11,265||8,795|5,192|5,192|4,669|1,829|1,154|3,402|2,134|***OCCUPATION|10,074|2,416|2,519|3,098|808|1,233|***INDUSTRY|10,074|0|722|409|228|1,209|870|144|864|1,070|2,125|1,357|467|609|***CLASS OF WORKER|10,074|7,823|1,816|435|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,837|512|292|473|443|886|1,437|962|1,332|304|196|5,693|1,585|852|506|150|1,141|5,334|286|148|376|309|700|1,065|817|1,184|290|159|1,503|***HEALTH INSURANCE COVERAGE|22,136|18,720|12,661|7,486|3,416|5,404|237|14,416|10,901|9,786|7,820|6,838|1,187|1,966|1,115|695|338|372|420|3,515|2,722|1,340|1,516|793
DATA|QN57|Lindenwood-Howard Beach|***EMPLOYMENT STATUS|23,994|14,133|14,133|12,954|1,179|0|9,861|14,133||13,288|7,109|7,109|6,525|1,797|1,152|3,412|2,048|***OCCUPATION|12,954|4,493|2,782|3,574|1,039|1,066|***INDUSTRY|12,954|48|788|496|387|1,176|1,276|363|1,274|1,256|3,610|1,037|567|676|***CLASS OF WORKER|12,954|9,746|2,471|737|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,261|433|532|925|967|1,503|1,881|1,834|1,705|735|746|8,179|4,969|2,981|406|162|729|7,739|141|195|513|603|817|1,243|1,531|1,381|585|730|3,522|***HEALTH INSURANCE COVERAGE|28,739|26,691|21,725|9,608|2,048|5,278|317|17,030|13,034|11,932|10,952|10,328|791|980|1,102|827|634|267|275|3,996|3,571|2,737|1,386|425
DATA|QN42|Oakland Gardens|***EMPLOYMENT STATUS|22,895|14,311|14,311|13,438|873|0|8,584|14,311||12,145|6,573|6,573|6,132|2,105|1,116|3,662|2,393|***OCCUPATION|13,438|6,298|1,935|3,772|732|701|***INDUSTRY|13,438|14|690|480|534|1,738|910|300|1,538|1,437|3,385|878|949|585|***CLASS OF WORKER|13,438|10,297|2,377|748|16|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,235|648|317|954|867|985|1,920|1,798|2,411|675|660|8,906|3,255|1,933|327|214|652|7,422|218|192|592|447|573|1,181|1,196|1,863|567|593|3,813|***HEALTH INSURANCE COVERAGE|28,097|24,973|19,694|8,141|3,124|5,798|284|17,851|13,552|12,720|11,175|10,209|1,060|1,545|832|528|392|136|304|4,299|3,446|2,356|1,270|853
DATA|QN45|Douglas Manor-Douglaston-Little Neck|***EMPLOYMENT STATUS|21,399|13,702|13,695|12,762|933|7|7,697|13,695||11,207|6,738|6,738|6,183|1,429|1,173|3,540|2,547|***OCCUPATION|12,762|6,231|1,812|3,527|580|612|***INDUSTRY|12,762|16|439|636|517|1,412|365|410|1,482|1,596|3,221|1,071|863|734|***CLASS OF WORKER|12,762|9,856|2,074|796|36|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,677|350|245|761|723|799|1,322|1,463|2,076|818|1,120|7,462|3,324|1,914|267|62|373|6,711|182|29|243|474|496|871|1,038|1,652|697|1,029|2,966|***HEALTH INSURANCE COVERAGE|25,495|22,904|19,913|6,684|2,591|4,998|183|15,844|12,639|11,791|10,285|10,025|392|1,506|848|498|367|153|350|3,205|2,653|2,033|768|552
DATA|QN46|Bayside-Bayside Hills|***EMPLOYMENT STATUS|37,958|24,197|24,197|21,972|2,225|0|13,761|24,197||20,114|11,382|11,382|10,460|2,527|1,841|6,066|3,796|***OCCUPATION|21,972|9,377|3,214|6,137|1,609|1,635|***INDUSTRY|21,972|31|1,463|1,073|1,094|2,211|1,431|800|2,297|2,137|4,892|2,027|1,557|959|***CLASS OF WORKER|21,972|17,127|3,485|1,292|68|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|16,043|619|422|1,362|1,215|1,824|2,415|2,362|3,236|1,591|997|13,087|4,899|2,758|392|304|748|11,539|239|191|659|794|1,231|1,645|1,845|2,639|1,343|953|4,504|***HEALTH INSURANCE COVERAGE|44,977|39,939|32,162|12,664|5,038|8,723|424|29,587|22,726|20,705|18,328|16,985|1,716|2,377|2,021|1,231|923|358|790|6,861|5,510|3,837|2,189|1,351
DATA|QN48|Auburndale|***EMPLOYMENT STATUS|17,169|10,228|10,228|9,364|864|0|6,941|10,228||9,007|4,803|4,803|4,343|1,520|812|2,334|1,367|***OCCUPATION|9,364|3,781|1,649|2,742|403|789|***INDUSTRY|9,364|0|387|433|381|1,032|541|298|1,126|796|2,268|803|837|462|***CLASS OF WORKER|9,364|7,351|1,597|416|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,182|269|381|532|643|646|1,303|1,098|1,364|580|366|5,667|2,513|1,380|226|134|333|5,510|133|138|325|456|391|1,048|910|1,197|567|345|1,672|***HEALTH INSURANCE COVERAGE|20,684|17,789|13,717|6,034|2,895|3,971|269|13,394|9,747|8,954|7,546|6,858|743|1,408|793|524|389|167|269|3,647|2,802|2,098|884|845
DATA|QN01|South Jamaica|***EMPLOYMENT STATUS|28,152|18,164|18,164|15,304|2,860|0|9,988|18,164||15,725|9,626|9,626|8,327|2,860|1,887|6,512|4,836|***OCCUPATION|15,304|3,436|4,742|4,061|1,195|1,870|***INDUSTRY|15,304|12|860|610|259|1,958|1,736|371|799|1,084|5,015|976|776|848|***CLASS OF WORKER|15,304|11,569|2,873|839|23|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,627|1,385|851|1,365|1,098|1,639|2,087|1,141|1,317|501|243|8,847|3,392|1,858|668|836|3,306|8,478|756|408|908|888|1,409|1,454|940|1,107|378|230|3,149|***HEALTH INSURANCE COVERAGE|36,851|31,001|17,335|16,327|5,850|9,968|630|22,681|17,402|14,775|11,737|9,547|2,413|3,038|2,627|1,664|571|1,175|963|5,279|4,151|1,552|2,866|1,128
DATA|QN02|Springfield Gardens North|***EMPLOYMENT STATUS|21,458|14,143|14,059|12,162|1,897|84|7,315|14,059||12,673|8,205|8,205|7,196|1,625|1,307|4,095|3,511|***OCCUPATION|12,162|3,414|3,278|3,610|535|1,325|***INDUSTRY|12,162|0|169|202|223|1,407|1,539|204|950|824|4,571|548|591|934|***CLASS OF WORKER|12,162|8,489|2,977|696|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,939|645|450|949|1,028|1,802|1,997|1,473|886|600|109|7,799|3,123|2,272|603|239|1,168|6,309|166|129|622|659|1,072|1,055|1,138|903|477|88|3,630|***HEALTH INSURANCE COVERAGE|26,785|24,426|17,985|9,679|2,359|6,267|414|16,477|13,178|11,461|10,599|9,679|1,189|862|1,717|1,276|611|687|441|3,299|2,851|1,790|1,429|448
DATA|QN07|Hollis|***EMPLOYMENT STATUS|17,915|12,313|12,288|10,606|1,682|25|5,602|12,288||9,836|6,459|6,459|5,554|1,299|1,098|2,700|2,306|***OCCUPATION|10,606|2,896|3,144|2,763|720|1,083|***INDUSTRY|10,606|44|391|413|303|1,312|1,024|175|795|669|3,343|1,064|474|599|***CLASS OF WORKER|10,606|8,020|2,108|478|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,273|376|354|441|727|742|1,146|642|1,194|421|230|5,381|1,520|906|338|238|1,015|4,873|183|139|281|569|555|895|599|1,024|398|230|1,400|***HEALTH INSURANCE COVERAGE|21,127|17,361|12,157|6,542|3,766|4,326|320|14,524|11,713|10,106|8,024|6,805|1,349|2,082|1,607|958|523|482|649|2,811|2,210|1,209|1,138|601
DATA|QN08|St. Albans|***EMPLOYMENT STATUS|41,035|28,402|28,335|24,876|3,459|67|12,633|28,335||23,040|15,475|15,463|13,761|3,319|2,502|7,111|5,934|***OCCUPATION|24,876|6,483|7,009|6,578|1,757|3,049|***INDUSTRY|24,876|0|1,116|761|368|2,340|3,283|565|1,801|1,453|8,371|1,426|1,170|2,222|***CLASS OF WORKER|24,876|17,656|6,483|704|33|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|15,308|720|304|1,293|1,319|1,859|2,665|2,295|3,057|1,180|616|12,918|4,862|3,302|762|457|2,101|11,777|229|161|687|896|1,354|2,127|2,036|2,711|1,047|529|3,531|***HEALTH INSURANCE COVERAGE|50,573|44,525|33,614|15,832|6,048|11,552|655|32,600|26,861|23,706|20,665|18,742|2,538|3,041|3,155|1,745|966|808|1,410|5,739|4,917|2,855|2,602|822
DATA|QN61|Jamaica|***EMPLOYMENT STATUS|39,951|26,429|26,429|22,677|3,752|0|13,522|26,429||20,827|11,589|11,589|9,797|4,124|2,209|7,296|4,536|***OCCUPATION|22,677|4,035|7,604|5,694|2,085|3,259|***INDUSTRY|22,677|0|1,633|1,449|437|3,505|1,671|267|1,628|2,113|5,181|2,388|1,601|804|***CLASS OF WORKER|22,677|18,451|2,488|1,704|34|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|15,700|1,598|991|2,299|2,038|2,484|2,811|1,633|1,225|314|307|13,260|3,418|1,249|1,088|610|3,563|11,419|743|591|1,595|1,468|2,009|2,186|1,255|1,030|278|264|4,281|***HEALTH INSURANCE COVERAGE|50,592|39,129|19,751|23,590|11,463|12,136|537|33,383|25,244|21,690|14,891|10,943|4,753|6,799|3,554|2,042|730|1,549|1,512|8,139|5,839|2,224|4,194|2,300
DATA|QN76|Baisley Park|***EMPLOYMENT STATUS|26,934|17,920|17,905|15,435|2,470|15|9,014|17,905||14,795|9,222|9,222|7,992|2,248|1,565|5,743|4,563|***OCCUPATION|15,435|3,991|3,959|4,315|1,277|1,893|***INDUSTRY|15,435|15|731|466|248|1,505|1,882|326|1,078|1,205|4,977|1,225|798|979|***CLASS OF WORKER|15,435|11,518|3,152|753|12|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|10,364|585|435|947|955|1,325|2,228|1,491|1,508|464|426|8,615|2,737|1,633|850|479|2,063|8,040|346|220|553|816|1,103|1,836|1,114|1,330|364|358|2,324|***HEALTH INSURANCE COVERAGE|34,272|29,452|18,701|13,245|4,820|8,726|505|21,883|17,024|14,738|12,370|10,463|2,271|2,368|2,286|1,297|519|824|989|4,859|4,032|1,777|2,535|827
DATA|QN03|Springfield Gardens South-Brookville|***EMPLOYMENT STATUS|15,395|10,255|10,255|9,182|1,073|0|5,140|10,255||8,606|5,622|5,622|5,199|1,304|991|3,146|2,560|***OCCUPATION|9,182|2,943|2,659|2,051|676|853|***INDUSTRY|9,182|17|489|402|90|686|1,067|138|443|894|3,272|596|381|707|***CLASS OF WORKER|9,182|6,611|2,202|353|16|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|5,553|206|146|225|378|610|1,049|932|1,407|431|169|4,878|1,384|1,218|223|256|709|4,406|158|51|196|322|550|742|695|1,207|362|123|1,147|***HEALTH INSURANCE COVERAGE|19,835|17,603|13,198|6,142|2,232|5,045|239|12,961|9,917|8,884|7,855|7,060|1,017|1,029|1,033|799|367|490|234|3,044|2,314|1,363|1,213|730
DATA|QN05|Rosedale|***EMPLOYMENT STATUS|21,376|15,381|15,381|14,192|1,189|0|5,995|15,381||12,373|9,031|9,031|8,463|2,517|1,942|4,710|3,979|***OCCUPATION|14,192|4,671|3,389|4,088|853|1,191|***INDUSTRY|14,192|9|520|278|257|1,579|1,440|363|1,110|1,231|5,248|623|631|903|***CLASS OF WORKER|14,192|10,851|2,811|521|9|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,896|182|157|255|591|962|1,107|1,436|1,851|912|443|7,268|1,712|1,389|276|356|956|6,540|200|106|99|392|755|932|1,175|1,809|705|367|1,356|***HEALTH INSURANCE COVERAGE|28,201|25,099|19,227|7,783|3,102|7,696|265|18,049|14,915|13,790|12,236|11,092|1,398|1,554|1,125|664|491|255|461|3,134|2,464|1,342|1,203|670
DATA|QN33|Cambria Heights|***EMPLOYMENT STATUS|17,383|10,668|10,635|9,913|722|33|6,715|10,635||9,476|5,521|5,521|5,239|930|650|2,326|1,917|***OCCUPATION|9,913|3,583|2,184|2,578|700|868|***INDUSTRY|9,913|5|442|324|85|926|817|355|711|691|3,743|390|465|959|***CLASS OF WORKER|9,913|6,602|2,961|350|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|6,337|156|130|296|508|563|1,295|996|1,311|776|306|5,317|2,537|2,008|301|189|624|5,099|108|20|184|309|399|1,073|830|1,172|702|302|1,238|***HEALTH INSURANCE COVERAGE|20,179|18,161|15,000|5,725|2,018|3,539|173|13,045|9,958|9,255|8,160|7,814|486|1,095|703|497|355|181|206|3,087|2,590|1,768|1,033|497
DATA|QN34|Queens Village|***EMPLOYMENT STATUS|47,254|32,913|32,884|28,915|3,969|29|14,341|32,884||24,723|16,302|16,302|14,454|3,328|2,221|7,921|6,240|***OCCUPATION|28,915|7,691|7,224|8,081|2,391|3,528|***INDUSTRY|28,915|6|1,412|1,270|638|3,327|3,060|617|2,242|2,661|8,804|1,743|1,539|1,596|***CLASS OF WORKER|28,915|21,898|5,478|1,495|44|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|16,048|580|519|1,238|1,065|1,860|3,202|2,479|3,197|1,303|605|14,264|4,442|2,695|651|568|2,035|13,364|299|382|899|705|1,598|2,589|2,220|2,979|1,129|564|2,684|***HEALTH INSURANCE COVERAGE|57,320|48,896|35,757|17,597|8,424|12,193|581|38,467|31,063|27,317|22,940|20,507|2,996|4,377|3,746|2,402|1,200|1,218|1,344|7,404|5,512|3,186|2,689|1,892
DATA|QN43|Bellerose|***EMPLOYMENT STATUS|20,656|13,260|13,234|12,155|1,079|26|7,396|13,234||10,401|6,014|6,001|5,530|1,862|1,093|3,973|2,593|***OCCUPATION|12,155|5,022|1,612|3,434|763|1,324|***INDUSTRY|12,155|3|615|495|398|1,492|1,293|301|1,028|1,091|3,574|600|545|720|***CLASS OF WORKER|12,155|8,561|2,867|700|27|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|8,110|252|164|455|536|1,004|1,596|1,149|1,679|737|538|6,771|2,267|1,571|291|112|412|6,319|77|60|194|455|649|1,109|1,089|1,460|748|478|1,791|***HEALTH INSURANCE COVERAGE|25,597|23,323|18,815|7,147|2,274|5,863|313|16,625|12,580|11,558|10,645|9,913|982|913|1,022|579|487|164|443|4,045|3,461|2,139|1,487|584
DATA|QN44|Glen Oaks-Floral Park-New Hyde Park|***EMPLOYMENT STATUS|19,257|11,266|11,266|10,472|794|0|7,991|11,266||10,665|5,659|5,659|5,202|1,263|1,014|2,322|1,820|***OCCUPATION|10,472|4,837|986|3,182|773|694|***INDUSTRY|10,472|7|692|571|283|1,163|880|285|1,181|1,263|3,086|340|232|489|***CLASS OF WORKER|10,472|7,671|2,294|507|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|9,167|380|379|679|886|857|1,351|1,334|1,874|924|503|6,197|4,059|2,211|268|77|375|5,358|61|66|218|429|307|721|893|1,423|840|400|3,809|***HEALTH INSURANCE COVERAGE|22,008|20,175|16,891|7,216|1,833|3,623|233|13,267|10,396|9,649|8,700|8,463|311|949|747|485|358|127|262|2,871|2,512|1,824|965|359
DATA|QN66|Laurelton|***EMPLOYMENT STATUS|20,259|13,131|13,131|11,939|1,192|0|7,128|13,131||11,783|7,489|7,489|6,925|1,377|1,128|3,747|3,053|***OCCUPATION|11,939|3,931|3,270|3,047|711|980|***INDUSTRY|11,939|24|424|207|125|1,181|1,334|375|959|735|4,530|486|525|1,034|***CLASS OF WORKER|11,939|8,242|3,325|364|8|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|7,891|199|240|510|481|1,021|1,351|1,258|1,775|689|367|6,464|2,915|2,282|250|285|1,050|6,227|69|184|290|367|751|930|1,089|1,593|622|332|1,664|***HEALTH INSURANCE COVERAGE|25,127|22,485|17,636|7,775|2,642|5,538|286|15,795|12,443|11,304|10,251|9,615|803|1,053|1,139|781|495|393|358|3,352|2,505|1,603|1,149|847
DATA|QN10|Breezy Pnt-Belle Harbor-Rockaway Pk-Broad Channel|***EMPLOYMENT STATUS|23,870|13,766|13,766|12,732|1,034|0|10,104|13,766||12,478|6,755|6,755|6,219|1,827|1,044|4,428|2,573|***OCCUPATION|12,732|5,258|2,373|2,985|1,226|890|***INDUSTRY|12,732|0|902|323|231|685|1,028|368|1,388|1,390|4,024|814|401|1,178|***CLASS OF WORKER|12,732|8,647|3,520|519|46|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|11,319|407|497|982|846|1,143|1,776|1,736|2,123|913|896|8,745|3,632|2,972|426|245|731|7,368|153|128|429|479|485|1,044|1,268|1,661|898|823|3,951|***HEALTH INSURANCE COVERAGE|28,885|26,663|21,988|8,567|2,222|6,382|175|17,573|12,797|11,835|10,709|10,271|592|1,126|962|698|461|249|264|4,776|4,161|2,755|1,806|615
DATA|QN12|Hammels-Arverne-Edgemere|***EMPLOYMENT STATUS|26,375|15,083|15,038|12,620|2,418|45|11,292|15,038||14,845|8,014|7,997|6,853|3,127|1,919|6,782|4,258|***OCCUPATION|12,620|3,355|4,078|2,757|863|1,567|***INDUSTRY|12,620|0|486|479|156|931|1,398|127|751|971|4,867|849|615|990|***CLASS OF WORKER|12,620|8,846|3,199|575|0|***INCOME AND BENEFITS (IN 2012 INFLATION-ADJUSTED DOLLARS)|12,157|2,037|831|1,238|1,521|1,568|2,068|1,158|1,171|346|219|9,145|2,551|1,946|1,047|1,325|3,727|8,296|1,202|494|900|916|1,063|1,512|871|883|275|180|3,861|***HEALTH INSURANCE COVERAGE|34,216|30,541|16,427|16,410|3,675|10,464|393|20,667|14,380|12,078|10,443|8,494|2,354|1,635|2,302|1,601|521|1,136|701|6,287|5,390|2,020|3,763|897
